risk_rank,occupation_code,total_asset,AGE,cycam,country,cur_type,amt,date
1,18.0,775724.0,3,270712.0,119,47,406.0,281
1,18.0,775724.0,3,270712.0,130,47,73.0,281
1,18.0,775724.0,3,270712.0,130,47,463.0,281
1,18.0,775724.0,3,270712.0,130,47,109.0,281
1,18.0,775724.0,3,270712.0,130,47,65075.0,284
1,18.0,775724.0,3,270712.0,130,47,130150.0,284
1,18.0,775724.0,3,270712.0,130,47,177.0,285
1,12.0,869431.0,3,302531.0,130,47,369.0,251
1,12.0,869431.0,3,302531.0,119,47,393.0,252
1,12.0,869431.0,3,302531.0,130,47,232.0,252
1,12.0,869431.0,3,302531.0,130,47,282.0,252
1,12.0,869431.0,3,302531.0,130,47,503.0,252
1,12.0,869431.0,3,302531.0,130,47,1916.0,252
1,12.0,869431.0,3,302531.0,130,47,555.0,252
1,12.0,869431.0,3,302531.0,130,47,1117.0,252
1,12.0,869431.0,3,302531.0,130,47,4840.0,252
1,12.0,869431.0,3,302531.0,130,47,1478.0,253
1,12.0,869431.0,3,302531.0,130,47,176.0,257
1,12.0,869431.0,3,302531.0,130,47,848.0,260
1,12.0,869431.0,3,302531.0,130,47,337.0,263
1,12.0,869431.0,3,302531.0,130,47,313.0,265
1,12.0,869431.0,3,302531.0,130,47,738.0,266
1,12.0,869431.0,3,302531.0,130,47,574.0,267
1,12.0,869431.0,3,302531.0,130,47,412.0,270
1,12.0,869431.0,3,302531.0,130,47,8.0,271
1,12.0,869431.0,3,302531.0,130,47,431.0,271
1,12.0,869431.0,3,302531.0,130,47,360.0,272
1,12.0,867578.0,3,302531.0,130,47,360.0,272
1,12.0,869431.0,3,302531.0,130,47,178.0,273
1,12.0,869431.0,3,302531.0,130,47,41.0,273
1,12.0,867578.0,3,302531.0,130,47,178.0,273
1,12.0,867578.0,3,302531.0,130,47,41.0,273
1,12.0,867578.0,3,302531.0,130,47,302.0,277
1,12.0,867578.0,3,302531.0,130,47,16354.0,277
1,13.0,445366.0,5,83410.0,130,47,402.0,257
1,13.0,445366.0,5,83410.0,130,47,468.0,258
1,13.0,445366.0,5,83410.0,130,47,941.0,267
1,13.0,445366.0,5,83410.0,130,47,1165.0,272
1,13.0,479482.0,5,83410.0,130,47,1165.0,272
1,13.0,110548.0,5,307848.0,68,19,619.0,251
1,12.0,658290.0,3,308804.0,130,47,1725.0,251
1,12.0,658290.0,3,308804.0,130,47,412.0,251
1,12.0,27396.0,3,201307.0,130,47,503.0,251
1,12.0,27396.0,3,201307.0,130,47,996.0,252
1,12.0,27396.0,3,201307.0,130,47,463.0,252
1,12.0,27396.0,3,201307.0,130,47,1359.0,253
1,12.0,27396.0,3,201307.0,130,47,1339.0,257
1,12.0,27396.0,3,201307.0,44,47,931.0,258
1,12.0,27396.0,3,201307.0,130,47,93.0,260
1,12.0,27396.0,3,201307.0,44,47,434.0,260
1,12.0,27396.0,3,201307.0,130,47,1933.0,260
1,12.0,27396.0,3,201307.0,44,47,675.0,263
1,12.0,27396.0,3,201307.0,44,47,2369.0,263
1,12.0,27396.0,3,201307.0,44,47,931.0,265
1,12.0,27396.0,3,201307.0,44,47,1359.0,265
1,12.0,27396.0,3,201307.0,130,47,251.0,265
1,12.0,27396.0,3,201307.0,130,47,503.0,266
1,12.0,27396.0,3,201307.0,130,47,627.0,267
1,12.0,27396.0,3,201307.0,130,47,1218.0,267
1,12.0,27396.0,3,201307.0,44,47,813.0,267
1,12.0,27396.0,3,201307.0,130,47,1408.0,270
1,12.0,27396.0,3,201307.0,130,47,52.0,270
1,12.0,27396.0,3,201307.0,130,47,503.0,270
1,12.0,27396.0,3,201307.0,130,47,1007.0,270
1,12.0,27396.0,3,201307.0,130,47,1588.0,270
1,12.0,27396.0,3,201307.0,130,47,80.0,272
1,12.0,381776.0,3,201307.0,130,47,80.0,272
1,12.0,27396.0,3,201307.0,130,47,3120.0,273
1,12.0,27396.0,3,201307.0,130,47,503.0,273
1,12.0,27396.0,3,201307.0,44,47,204.0,273
1,12.0,381776.0,3,201307.0,130,47,3120.0,273
1,12.0,381776.0,3,201307.0,130,47,503.0,273
1,12.0,381776.0,3,201307.0,44,47,204.0,273
1,12.0,381776.0,3,201307.0,130,47,75.0,277
1,17.0,1022406.0,3,134991.0,68,19,251.0,251
1,5.0,208.0,3,83044.0,130,47,934.0,259
1,5.0,208.0,3,83044.0,130,47,280.0,259
1,5.0,208.0,3,83044.0,130,47,202.0,259
1,5.0,208.0,3,83044.0,130,47,78.0,259
1,5.0,208.0,3,83044.0,130,47,727.0,259
1,5.0,208.0,3,83044.0,130,47,2581.0,265
1,5.0,208.0,3,83044.0,130,47,1007.0,265
1,5.0,208.0,3,83044.0,130,47,829.0,265
1,5.0,208.0,3,83044.0,130,47,363.0,273
1,5.0,208.0,3,83044.0,130,47,363.0,273
1,17.0,343239.0,2,30152.0,61,47,422.0,259
1,17.0,343239.0,2,30152.0,130,47,35.0,265
1,17.0,343239.0,2,30152.0,130,47,20.0,270
1,17.0,1705.0,2,30036.0,135,47,501.0,251
1,17.0,1705.0,2,30036.0,135,47,501.0,251
1,17.0,1705.0,2,30036.0,135,47,501.0,251
1,17.0,1705.0,2,30036.0,135,47,501.0,251
1,17.0,1705.0,2,30036.0,135,47,501.0,251
1,17.0,1705.0,2,30036.0,135,47,501.0,251
1,4.0,0.0,4,113331.0,44,47,251.0,263
1,17.0,129520.0,3,103329.0,130,47,38128.0,252
1,17.0,129520.0,3,103329.0,130,47,37612.0,252
1,17.0,129520.0,3,103329.0,130,47,37612.0,252
1,17.0,129520.0,3,103329.0,130,47,38437.0,252
1,17.0,129520.0,3,103329.0,130,47,26762.0,252
1,17.0,129520.0,3,103329.0,130,47,26762.0,252
1,17.0,129520.0,3,103329.0,130,47,22410.0,253
1,17.0,129520.0,3,103329.0,130,47,26762.0,253
1,17.0,129520.0,3,103329.0,130,47,37612.0,257
1,17.0,71400.0,3,103329.0,130,47,79332.0,321
1,17.0,71400.0,3,103329.0,130,47,79332.0,322
1,17.0,71400.0,3,103329.0,130,47,72213.0,323
1,17.0,71400.0,3,103329.0,130,47,39782.0,323
1,17.0,71400.0,3,103329.0,130,47,18703.0,328
1,17.0,71400.0,3,103329.0,130,47,75819.0,328
1,17.0,71400.0,3,103329.0,130,47,18703.0,328
1,17.0,71400.0,3,103329.0,130,47,24787.0,329
1,17.0,71400.0,3,103329.0,130,47,28414.0,330
1,17.0,71400.0,3,103329.0,130,47,32640.0,330
1,17.0,71400.0,3,103329.0,130,47,37703.0,330
1,17.0,104336.0,3,103329.0,130,47,58799.0,335
1,17.0,104336.0,3,103329.0,130,47,43397.0,335
1,17.0,104336.0,3,103329.0,130,47,78931.0,337
1,17.0,104336.0,3,103329.0,130,47,32536.0,337
1,17.0,104336.0,3,103329.0,130,47,48564.0,341
1,17.0,104336.0,3,103329.0,130,47,48564.0,343
1,17.0,104336.0,3,103329.0,130,47,28414.0,344
1,17.0,104336.0,3,103329.0,130,47,413.0,349
1,17.0,104336.0,3,103329.0,130,47,22947.0,349
1,17.0,104336.0,3,103329.0,130,47,48564.0,349
1,17.0,104336.0,3,103329.0,130,47,39782.0,350
1,17.0,104336.0,3,103329.0,130,47,39782.0,350
1,5.0,3678.0,2,83912.0,130,47,2119.0,252
1,5.0,3678.0,2,83912.0,130,47,366.0,258
1,5.0,3678.0,2,83912.0,130,47,734.0,258
3,3.0,96729.0,5,131182.0,130,47,1151.0,253
3,3.0,96729.0,5,131182.0,130,47,91.0,253
3,3.0,96729.0,5,131182.0,130,47,120.0,270
3,3.0,232870.0,5,131182.0,130,47,157.0,279
3,3.0,232870.0,5,131182.0,130,47,504.0,280
3,3.0,232870.0,5,131182.0,130,47,932.0,280
3,3.0,232870.0,5,131182.0,130,47,88.0,280
3,3.0,232870.0,5,131182.0,130,47,504.0,280
3,3.0,232870.0,5,131182.0,130,47,932.0,280
3,3.0,232870.0,5,131182.0,130,47,88.0,280
1,19.0,2508.0,5,31050.0,130,47,1942.0,263
1,19.0,2508.0,5,31050.0,130,47,7836.0,263
1,9.0,1240352.0,6,1030684.0,130,47,210.0,253
1,9.0,1334694.0,6,1030684.0,130,47,315.0,284
1,17.0,4346.0,4,152788.0,130,47,566.0,253
1,17.0,4346.0,4,152788.0,130,47,316.0,265
1,17.0,4346.0,4,152788.0,130,47,66.0,265
1,17.0,4346.0,4,152788.0,130,47,2730.0,265
1,12.0,3168502.0,2,62803.0,130,47,99.0,253
1,11.0,379338.0,4,800383.0,53,13,1247028.0,253
1,19.0,0.0,2,31218.0,61,47,31.0,259
1,17.0,263410.0,6,259684.0,130,47,2.0,257
1,17.0,263410.0,6,259684.0,130,47,91.0,257
1,17.0,43677.0,3,157500.0,130,47,1574.0,257
1,17.0,43677.0,3,157500.0,130,47,38745.0,257
1,17.0,43677.0,3,157500.0,130,47,42420.0,258
1,17.0,43677.0,3,157500.0,130,47,18889.0,260
1,17.0,43677.0,3,157500.0,130,47,5349.0,260
1,17.0,43677.0,3,157500.0,130,47,49560.0,260
1,17.0,43677.0,3,157500.0,130,47,1029.0,263
1,17.0,43677.0,3,157500.0,130,47,29282.0,265
1,17.0,43677.0,3,157500.0,130,47,25168.0,272
1,17.0,43677.0,3,157500.0,130,47,24360.0,272
1,17.0,43677.0,3,157500.0,130,47,10689.0,272
1,17.0,43677.0,3,157500.0,130,47,30544.0,272
1,17.0,43677.0,3,157500.0,130,47,13072.0,272
1,17.0,43677.0,3,157500.0,130,47,12064.0,272
1,17.0,43677.0,3,157500.0,130,47,26722.0,272
1,17.0,43677.0,3,157500.0,130,47,19941.0,272
1,17.0,43677.0,3,157500.0,130,47,25819.0,272
1,17.0,43677.0,3,157500.0,130,47,31500.0,272
1,17.0,43677.0,3,157500.0,130,47,23929.0,272
1,17.0,43677.0,3,157500.0,130,47,5145.0,272
1,17.0,43677.0,3,157500.0,130,47,29400.0,272
1,17.0,43677.0,3,157500.0,130,47,22449.0,272
1,17.0,43677.0,3,157500.0,130,47,6613.0,273
1,17.0,43677.0,3,157500.0,130,47,3139.0,273
1,17.0,43677.0,3,157500.0,130,47,5239.0,273
1,17.0,43677.0,3,157500.0,130,47,34545.0,273
1,17.0,43677.0,3,157500.0,130,47,13072.0,273
1,17.0,44791.0,3,157500.0,130,47,6613.0,273
1,17.0,44791.0,3,157500.0,130,47,3139.0,273
1,17.0,44791.0,3,157500.0,130,47,5239.0,273
1,17.0,44791.0,3,157500.0,130,47,34545.0,273
1,17.0,44791.0,3,157500.0,130,47,13072.0,273
1,17.0,44791.0,3,157500.0,130,47,7875.0,277
1,17.0,44791.0,3,157500.0,130,47,9124.0,277
1,17.0,44791.0,3,157500.0,130,47,8914.0,277
1,17.0,44791.0,3,157500.0,130,47,7051.0,277
1,17.0,44791.0,3,157500.0,130,47,1784.0,277
1,17.0,44791.0,3,157500.0,130,47,8878.0,277
1,17.0,44791.0,3,157500.0,130,47,11004.0,277
1,17.0,44791.0,3,157500.0,130,47,9308.0,277
1,17.0,44791.0,3,157500.0,130,47,8914.0,277
1,17.0,44791.0,3,157500.0,130,47,1889.0,277
1,17.0,44791.0,3,157500.0,130,47,10059.0,279
1,17.0,44791.0,3,157500.0,130,47,7864.0,279
1,17.0,44791.0,3,157500.0,130,47,7759.0,279
1,17.0,44791.0,3,157500.0,130,47,8389.0,279
1,17.0,44791.0,3,157500.0,130,47,10395.0,279
1,17.0,44791.0,3,157500.0,130,47,10395.0,279
1,17.0,44791.0,3,157500.0,130,47,7339.0,279
1,17.0,44791.0,3,157500.0,130,47,12589.0,279
1,17.0,44791.0,3,157500.0,130,47,11445.0,279
1,17.0,44791.0,3,157500.0,130,47,7339.0,279
1,17.0,44791.0,3,157500.0,130,47,8704.0,279
1,17.0,44791.0,3,157500.0,130,47,15645.0,279
1,17.0,44791.0,3,157500.0,130,47,20370.0,279
1,17.0,44791.0,3,157500.0,130,47,15645.0,279
1,17.0,44791.0,3,157500.0,130,47,20370.0,279
1,17.0,44791.0,3,157500.0,130,47,40740.0,279
1,17.0,44791.0,3,157500.0,130,47,15645.0,279
1,17.0,44791.0,3,157500.0,130,47,1942.0,279
1,17.0,44791.0,3,157500.0,130,47,20370.0,279
1,17.0,44791.0,3,157500.0,130,47,20370.0,279
1,17.0,44791.0,3,157500.0,130,47,10499.0,279
1,17.0,44791.0,3,157500.0,130,47,9875.0,280
1,17.0,44791.0,3,157500.0,130,47,619.0,280
1,17.0,44791.0,3,157500.0,135,47,156.0,280
1,17.0,44791.0,3,157500.0,130,47,111510.0,281
1,17.0,44791.0,3,157500.0,130,47,399.0,281
1,17.0,44791.0,3,157500.0,130,47,5552.0,284
1,17.0,44791.0,3,157500.0,130,47,15889.0,285
1,17.0,44791.0,3,157500.0,130,47,20370.0,278
1,9.0,0.0,6,1077134.0,130,47,2092.0,258
1,12.0,140102.0,4,283371.0,130,47,1141.0,257
1,12.0,140102.0,4,283371.0,76,46,29233.0,257
1,12.0,140102.0,4,283371.0,76,46,29233.0,257
1,12.0,140102.0,4,283371.0,76,46,87700.0,257
1,12.0,140102.0,4,283371.0,76,46,29233.0,257
1,12.0,140102.0,4,283371.0,76,46,87700.0,257
1,12.0,140102.0,4,283371.0,76,46,29233.0,257
1,12.0,140102.0,4,283371.0,130,47,225.0,257
1,12.0,140102.0,4,283371.0,76,46,87700.0,257
1,12.0,140102.0,4,283371.0,76,46,87700.0,257
1,12.0,140102.0,4,283371.0,130,47,111.0,257
1,12.0,140102.0,4,283371.0,130,47,262.0,257
1,12.0,140102.0,4,283371.0,76,46,87700.0,257
1,12.0,140102.0,4,283371.0,76,46,29233.0,257
1,12.0,140102.0,4,283371.0,76,46,87700.0,257
1,12.0,140102.0,4,283371.0,76,46,29233.0,257
1,12.0,140102.0,4,283371.0,76,46,87700.0,257
1,12.0,140102.0,4,283371.0,76,46,29233.0,257
1,12.0,140102.0,4,283371.0,76,46,87700.0,257
1,12.0,140102.0,4,283371.0,76,46,29233.0,257
1,12.0,140102.0,4,283371.0,76,46,29233.0,257
1,12.0,140102.0,4,283371.0,76,46,87700.0,257
1,12.0,140102.0,4,283371.0,76,46,87793.0,258
1,12.0,140102.0,4,283371.0,76,46,87793.0,258
1,12.0,140102.0,4,283371.0,135,46,621.0,258
1,12.0,140102.0,4,283371.0,130,47,220.0,258
1,12.0,140102.0,4,283371.0,19,7,56.0,258
1,12.0,140102.0,4,283371.0,130,47,241.0,259
1,12.0,140102.0,4,283371.0,130,47,283.0,259
1,12.0,140102.0,4,283371.0,130,47,141.0,260
1,12.0,140102.0,4,283371.0,130,47,189.0,260
1,12.0,140102.0,4,283371.0,130,47,151.0,260
1,12.0,140102.0,4,283371.0,130,47,108.0,260
1,17.0,7237.0,4,261568.0,125,47,207.0,257
1,12.0,1716886.0,3,91721.0,130,47,1225.0,257
1,12.0,1716886.0,3,91721.0,130,47,1355.0,257
1,12.0,1716886.0,3,91721.0,130,47,1284.0,257
1,12.0,1716886.0,3,91721.0,130,47,738.0,257
1,12.0,1716886.0,3,91721.0,130,47,577.0,257
1,12.0,1716886.0,3,91721.0,130,47,142.0,257
1,12.0,1716886.0,3,91721.0,130,47,366.0,257
1,17.0,24098.0,2,157468.0,130,47,82.0,258
1,17.0,24098.0,2,157468.0,130,47,209.0,258
1,17.0,24098.0,2,157468.0,130,47,82.0,260
1,17.0,24098.0,2,157468.0,130,47,429.0,260
1,18.0,772176.0,2,201844.0,119,47,394.0,343
1,18.0,772176.0,2,201844.0,125,47,270.0,343
1,15.0,1234.0,2,134768.0,130,47,136.0,258
1,9.0,5902.0,4,300098.0,130,47,260.0,259
1,9.0,5902.0,4,300098.0,130,47,1523093.0,263
1,9.0,5902.0,4,300098.0,130,47,3037862.0,263
1,9.0,5902.0,4,300098.0,130,47,204.0,263
1,17.0,595103.0,3,101910.0,130,47,1235.0,258
1,17.0,3426863.0,3,101910.0,130,47,368.0,272
1,17.0,3426863.0,3,101910.0,130,47,3192.0,272
1,17.0,3426863.0,3,101910.0,130,47,1355.0,272
1,17.0,3426863.0,3,101910.0,130,47,163.0,273
2,4.0,21415.0,6,419403.0,130,47,1562.0,259
2,4.0,21415.0,6,419403.0,130,47,211.0,259
2,4.0,21415.0,6,419403.0,130,47,5721.0,265
2,4.0,21415.0,6,419403.0,135,47,68.0,265
1,19.0,6992650.0,6,1034059.0,130,47,16843.0,259
1,19.0,6992650.0,6,1034059.0,130,47,28838.0,259
1,19.0,6992650.0,6,1034059.0,130,47,34629.0,259
1,19.0,6992650.0,6,1034059.0,130,47,34629.0,259
1,19.0,6992650.0,6,1034059.0,130,47,37640.0,259
1,19.0,6992650.0,6,1034059.0,130,47,16843.0,259
1,19.0,6992650.0,6,1034059.0,130,47,28838.0,259
1,19.0,6992650.0,6,1034059.0,130,47,12347.0,260
1,19.0,6992650.0,6,1034059.0,130,47,5677.0,260
1,19.0,6992650.0,6,1034059.0,130,47,48301.0,260
1,19.0,6992650.0,6,1034059.0,130,47,8231.0,260
1,19.0,6992650.0,6,1034059.0,130,47,36182.0,260
1,19.0,6992650.0,6,1034059.0,130,47,6203.0,265
1,19.0,6992650.0,6,1034059.0,130,47,6297.0,265
1,19.0,6992650.0,6,1034059.0,130,47,7030.0,265
1,19.0,6992650.0,6,1034059.0,130,47,6203.0,265
1,19.0,6992650.0,6,1034059.0,130,47,63595.0,265
1,19.0,6992650.0,6,1034059.0,130,47,7030.0,265
1,19.0,6992650.0,6,1034059.0,130,47,12378.0,265
1,19.0,6992650.0,6,1034059.0,130,47,63595.0,265
1,19.0,6992650.0,6,1034059.0,130,47,16442.0,265
1,19.0,6992650.0,6,1034059.0,130,47,6203.0,265
1,19.0,6992650.0,6,1034059.0,130,47,22427.0,266
1,19.0,6992650.0,6,1034059.0,130,47,14775.0,266
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,266
1,19.0,6992650.0,6,1034059.0,130,47,11690.0,266
1,19.0,6992650.0,6,1034059.0,130,47,11690.0,266
1,19.0,6992650.0,6,1034059.0,130,47,22427.0,266
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,266
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,266
1,19.0,6992650.0,6,1034059.0,130,47,22427.0,266
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,266
1,19.0,6992650.0,6,1034059.0,130,47,28736.0,266
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,266
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,266
1,19.0,6992650.0,6,1034059.0,130,47,22427.0,266
1,19.0,6992650.0,6,1034059.0,130,47,10708.0,266
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,266
1,19.0,6992650.0,6,1034059.0,130,47,48301.0,266
1,19.0,6992650.0,6,1034059.0,130,47,48301.0,266
1,19.0,6992650.0,6,1034059.0,130,47,11690.0,266
1,19.0,6992650.0,6,1034059.0,130,47,16843.0,266
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,266
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,266
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,267
1,19.0,6992650.0,6,1034059.0,130,47,24461.0,267
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,267
1,19.0,6992650.0,6,1034059.0,130,47,6203.0,267
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,6203.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,76624.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,9150.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,6203.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,6203.0,270
1,19.0,6992650.0,6,1034059.0,130,47,601.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,6203.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,6203.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,270
1,19.0,6992650.0,6,1034059.0,130,47,36.0,271
1,19.0,6992650.0,6,1034059.0,130,47,28838.0,271
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,271
1,19.0,6992650.0,6,1034059.0,130,47,12672.0,271
1,19.0,6992650.0,6,1034059.0,130,47,6203.0,271
1,19.0,6992650.0,6,1034059.0,130,47,10010.0,272
1,19.0,6992650.0,6,1034059.0,130,47,2254.0,272
1,19.0,6992650.0,6,1034059.0,130,47,12407.0,272
1,19.0,6686615.0,6,1034059.0,130,47,10010.0,272
1,19.0,6686615.0,6,1034059.0,130,47,2254.0,272
1,19.0,6686615.0,6,1034059.0,130,47,12407.0,272
1,19.0,6686615.0,6,1034059.0,130,47,12672.0,280
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,280
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,14568.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,17785.0,281
1,19.0,6686615.0,6,1034059.0,130,47,36182.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,12347.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,10319.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,8231.0,284
1,19.0,6686615.0,6,1034059.0,130,47,12347.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,12347.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,27506.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,12347.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,10319.0,284
1,19.0,6686615.0,6,1034059.0,130,47,22490.0,284
1,19.0,6686615.0,6,1034059.0,130,47,8231.0,284
1,19.0,6686615.0,6,1034059.0,130,47,12347.0,284
1,19.0,6686615.0,6,1034059.0,130,47,45090.0,285
1,19.0,6686615.0,6,1034059.0,130,47,6203.0,285
1,19.0,6686615.0,6,1034059.0,130,47,2298.0,285
1,19.0,6686615.0,6,1034059.0,130,47,5261.0,285
1,19.0,6686615.0,6,1034059.0,130,47,6203.0,285
1,19.0,6686615.0,6,1034059.0,130,47,11557.0,285
1,19.0,6686615.0,6,1034059.0,130,47,28954.0,285
1,19.0,6686615.0,6,1034059.0,130,47,5150.0,285
1,19.0,6686615.0,6,1034059.0,130,47,3392.0,286
1,19.0,6686615.0,6,1034059.0,130,47,37963.0,286
1,19.0,6686615.0,6,1034059.0,130,47,18612.0,293
1,19.0,6686615.0,6,1034059.0,130,47,26843.0,293
1,19.0,6686615.0,6,1034059.0,130,47,18612.0,293
1,19.0,6686615.0,6,1034059.0,130,47,6204.0,294
1,19.0,6686615.0,6,1034059.0,130,47,12672.0,294
1,19.0,6686615.0,6,1034059.0,130,47,12672.0,294
1,19.0,6686615.0,6,1034059.0,130,47,11690.0,294
1,19.0,6686615.0,6,1034059.0,130,47,12672.0,294
1,19.0,6686615.0,6,1034059.0,130,47,11960.0,298
1,19.0,6686615.0,6,1034059.0,130,47,12672.0,298
1,19.0,6686615.0,6,1034059.0,130,47,12672.0,298
1,19.0,6686615.0,6,1034059.0,130,47,79620.0,298
1,19.0,6686615.0,6,1034059.0,130,47,56136.0,298
1,19.0,6686615.0,6,1034059.0,130,47,26565.0,298
1,19.0,6686615.0,6,1034059.0,130,47,12672.0,299
1,19.0,6686615.0,6,1034059.0,130,47,65144.0,299
1,19.0,4379315.0,6,1034059.0,130,47,11690.0,362
1,19.0,4379315.0,6,1034059.0,130,47,11690.0,362
1,19.0,4379315.0,6,1034059.0,130,47,43429.0,362
1,19.0,4379315.0,6,1034059.0,130,47,25115.0,362
1,19.0,4379315.0,6,1034059.0,130,47,25115.0,362
1,19.0,4379315.0,6,1034059.0,130,47,10558.0,362
1,19.0,4379315.0,6,1034059.0,130,47,22323.0,363
1,19.0,4379315.0,6,1034059.0,130,47,36202.0,363
1,19.0,4379315.0,6,1034059.0,130,47,36202.0,363
