risk_rank,occupation_code,total_asset,AGE,cycam,trans_no,trade_amount_usd,date
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,8226.0,167
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,1028.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,13368.0,168
1,19.0,367391.0,7,411312.0,1,10283.0,169
1,19.0,367391.0,7,411312.0,1,10283.0,175
1,19.0,367391.0,7,411312.0,1,2057.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,17481.0,175
1,19.0,367391.0,7,411312.0,1,10283.0,176
1,19.0,367391.0,7,411312.0,1,9255.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,176
1,19.0,367391.0,7,411312.0,1,7198.0,176
1,19.0,367391.0,7,411312.0,1,8226.0,179
1,19.0,367391.0,7,411312.0,1,8226.0,179
1,19.0,367391.0,7,411312.0,1,3085.0,179
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,5141.0,180
1,19.0,367391.0,7,411312.0,1,0.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,8226.0,180
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,1028.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,367391.0,7,411312.0,1,12339.0,181
1,19.0,220366.0,7,411312.0,1,11311.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,12339.0,182
1,19.0,220366.0,7,411312.0,1,11311.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,183
1,19.0,220366.0,7,411312.0,1,11311.0,183
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,11311.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,187
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,189
1,19.0,220366.0,7,411312.0,1,11311.0,189
1,19.0,220366.0,7,411312.0,1,11311.0,189
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,11311.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,11311.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,12339.0,190
1,19.0,220366.0,7,411312.0,1,22641.0,195
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16182.0,197
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,16188.0,200
1,19.0,220366.0,7,411312.0,1,20093.0,204
1,19.0,220366.0,7,411312.0,1,20093.0,204
1,19.0,220366.0,7,411312.0,1,20093.0,204
1,19.0,220366.0,7,411312.0,1,20093.0,204
1,19.0,220366.0,7,411312.0,1,20093.0,204
1,19.0,220366.0,7,411312.0,1,20093.0,204
1,19.0,220366.0,7,411312.0,1,20093.0,204
1,19.0,220366.0,7,411312.0,1,20093.0,204
1,19.0,220366.0,7,411312.0,1,20093.0,204
1,19.0,220366.0,7,411312.0,1,20093.0,204
1,19.0,220366.0,7,411312.0,1,19963.0,208
2,4.0,1352126.0,5,185273.0,4,21512.0,162
1,17.0,1753443.0,3,123662.0,4,16291.0,167
2,12.0,22596.0,4,101254.0,4,6075.0,166
3,19.0,141621.0,5,358980.0,4,107181.0,166
3,19.0,141621.0,5,358980.0,4,205111.0,166
1,19.0,413715.0,2,224272.0,0,73397.0,166
2,7.0,393482.0,5,102441.0,4,27557.0,167
1,18.0,94013.0,2,62311.0,0,15770.0,167
1,18.0,94013.0,2,62311.0,0,14407.0,174
1,18.0,94013.0,2,62311.0,0,17336.0,179
1,18.0,94013.0,2,62311.0,0,17043.0,180
1,18.0,94013.0,2,62311.0,0,18177.0,181
1,18.0,73191.0,2,62311.0,0,17509.0,183
1,18.0,73191.0,2,62311.0,0,17850.0,187
1,18.0,73191.0,2,62311.0,0,26806.0,188
1,18.0,73191.0,2,62311.0,0,15570.0,190
1,18.0,73191.0,2,62311.0,0,22235.0,190
1,17.0,69196.0,2,0.0,0,139199.0,169
2,4.0,1776.0,4,313441.0,4,102214.0,169
2,4.0,96543.0,4,313441.0,4,270327.0,204
1,19.0,0.0,3,0.0,0,112000.0,169
1,17.0,3061194.0,4,1006706.0,4,100671.0,174
3,12.0,1286390.0,4,0.0,0,44265.0,174
3,12.0,1242434.0,4,0.0,0,43941.0,236
3,19.0,1198618.0,3,366635.0,0,88340.0,201
3,19.0,1198618.0,3,366635.0,0,37269.0,204
3,9.0,752727.0,3,366635.0,0,106798.0,222
3,9.0,752727.0,3,366635.0,0,205685.0,229
3,9.0,752727.0,3,366635.0,0,176093.0,232
3,9.0,752727.0,3,366635.0,0,116320.0,237
3,9.0,752727.0,3,366635.0,0,157129.0,239
3,9.0,752727.0,3,366635.0,0,260386.0,242
3,9.0,1271169.0,3,366635.0,0,163017.0,244
3,9.0,1271169.0,3,366635.0,0,202123.0,250
3,9.0,1271169.0,3,366635.0,0,126471.0,252
3,9.0,1271169.0,3,366635.0,0,175368.0,265
3,9.0,1271169.0,3,366635.0,0,163918.0,272
3,9.0,863559.0,3,366635.0,0,163918.0,272
3,9.0,863559.0,3,366635.0,0,163100.0,284
3,9.0,863559.0,3,366635.0,0,104175.0,284
3,9.0,863559.0,3,366635.0,0,156944.0,285
3,9.0,863559.0,3,366635.0,0,84377.0,285
3,9.0,863559.0,3,366635.0,0,153954.0,286
3,9.0,863559.0,3,366635.0,0,190320.0,287
3,9.0,863559.0,3,366635.0,0,261878.0,288
3,9.0,863559.0,3,366635.0,0,105235.0,300
3,9.0,325309.0,3,366635.0,0,110954.0,319
3,9.0,1060748.0,3,366635.0,0,177430.0,326
3,9.0,1060748.0,3,366635.0,0,261881.0,341
3,9.0,1060748.0,3,366635.0,0,88325.0,342
3,9.0,1060748.0,3,366635.0,0,258802.0,340
3,9.0,1060748.0,3,366635.0,0,233715.0,344
3,9.0,1060748.0,3,366635.0,0,140061.0,358
3,18.0,84616.0,3,303004.0,0,72692.0,174
1,1.0,4893.0,3,251574.0,0,30189.0,175
1,12.0,793925.0,2,0.0,0,18683.0,176
2,9.0,30983.0,2,143689.0,4,12963.0,176
1,12.0,243.0,2,91443.0,4,3143.0,179
1,17.0,58682.0,4,0.0,0,1512.0,181
2,19.0,239428.0,5,103119.0,4,37123.0,180
2,12.0,1418207.0,4,130859.0,4,43505.0,181
3,19.0,690763.0,3,0.0,4,169870.0,182
1,3.0,289654.0,3,192679.0,0,48706.0,182
3,20.0,53879.0,3,0.0,4,14372.0,182
3,20.0,831105.0,3,0.0,4,100520.0,215
3,20.0,831105.0,3,0.0,4,61337.0,230
1,3.0,554497.0,5,157422.0,1,18051.0,182
1,3.0,554497.0,5,157422.0,1,735.0,182
1,3.0,554497.0,5,157422.0,1,19232.0,182
1,3.0,554497.0,5,157422.0,1,25.0,182
1,3.0,554497.0,5,157422.0,1,19226.0,189
1,3.0,554497.0,5,157422.0,1,19226.0,189
1,3.0,554497.0,5,157422.0,1,19226.0,189
1,3.0,554497.0,5,157422.0,1,19226.0,189
1,3.0,554497.0,5,157422.0,1,4.0,189
1,3.0,554497.0,5,157422.0,1,19232.0,189
1,3.0,554497.0,5,157422.0,1,18891.0,189
1,3.0,554497.0,5,157422.0,1,18891.0,189
1,3.0,554497.0,5,157422.0,1,18885.0,189
1,3.0,554497.0,5,157422.0,1,19226.0,189
1,3.0,554497.0,5,157422.0,1,19226.0,190
1,3.0,554497.0,5,157422.0,1,19226.0,190
1,3.0,554497.0,5,157422.0,1,19226.0,190
1,3.0,554497.0,5,157422.0,1,19226.0,190
1,3.0,554497.0,5,157422.0,1,19226.0,190
1,3.0,554497.0,5,157422.0,1,19226.0,190
1,3.0,554497.0,5,157422.0,1,19226.0,190
1,3.0,554497.0,5,157422.0,1,15742.0,190
1,3.0,554497.0,5,157422.0,1,15742.0,190
1,3.0,554497.0,5,157422.0,1,19226.0,190
1,3.0,554497.0,5,157422.0,1,19226.0,190
1,3.0,554497.0,5,157422.0,1,19226.0,190
1,3.0,554497.0,5,157422.0,1,19226.0,190
1,3.0,554497.0,5,157422.0,1,9693.0,190
1,3.0,554497.0,5,157422.0,1,9693.0,190
1,3.0,554497.0,5,157422.0,1,19226.0,195
1,3.0,554497.0,5,157422.0,1,19226.0,195
1,3.0,554497.0,5,157422.0,1,19226.0,195
1,3.0,554497.0,5,157422.0,1,19226.0,195
1,3.0,554497.0,5,157422.0,1,19226.0,195
1,3.0,554497.0,5,157422.0,1,19226.0,195
1,3.0,554497.0,5,157422.0,1,19226.0,195
1,3.0,554497.0,5,157422.0,1,19226.0,195
1,3.0,554497.0,5,157422.0,1,19226.0,195
1,3.0,554497.0,5,157422.0,1,19226.0,195
1,3.0,554497.0,5,157422.0,1,19226.0,195
1,3.0,554497.0,5,157422.0,1,12718.0,195
1,3.0,554497.0,5,157422.0,1,12718.0,195
1,3.0,554497.0,5,157422.0,1,12718.0,195
1,3.0,554497.0,5,157422.0,1,12718.0,195
1,3.0,554497.0,5,157422.0,1,19226.0,196
1,3.0,554497.0,5,157422.0,1,12718.0,196
1,3.0,554497.0,5,157422.0,1,12718.0,196
1,3.0,554497.0,5,157422.0,1,12718.0,196
1,3.0,554497.0,5,157422.0,1,5.0,196
1,3.0,554497.0,5,157422.0,1,3.0,196
1,3.0,554497.0,5,157422.0,1,0.0,196
1,3.0,554497.0,5,157422.0,1,19226.0,196
1,3.0,554497.0,5,157422.0,1,19226.0,196
1,3.0,554497.0,5,157422.0,1,19226.0,196
1,3.0,554497.0,5,157422.0,1,19226.0,196
1,3.0,554497.0,5,157422.0,1,19226.0,196
1,3.0,554497.0,5,157422.0,1,19226.0,196
1,3.0,554497.0,5,157422.0,1,19226.0,196
1,3.0,554497.0,5,157422.0,1,19226.0,196
1,3.0,554497.0,5,157422.0,1,19226.0,196
1,3.0,554497.0,5,157422.0,1,19226.0,196
1,3.0,554497.0,5,157422.0,1,12718.0,196
1,3.0,554497.0,5,157422.0,1,19226.0,197
1,3.0,554497.0,5,157422.0,1,19226.0,197
1,3.0,554497.0,5,157422.0,1,19226.0,197
1,3.0,554497.0,5,157422.0,1,19226.0,197
1,3.0,554497.0,5,157422.0,1,19226.0,197
1,3.0,554497.0,5,157422.0,1,19226.0,197
1,3.0,554497.0,5,157422.0,1,19226.0,197
1,3.0,554497.0,5,157422.0,1,19226.0,197
1,3.0,554497.0,5,157422.0,1,19226.0,197
1,3.0,554497.0,5,157422.0,1,19226.0,197
1,3.0,554497.0,5,157422.0,1,19226.0,197
1,3.0,554497.0,5,157422.0,1,12718.0,197
1,3.0,554497.0,5,157422.0,1,12718.0,197
1,3.0,554497.0,5,157422.0,1,12718.0,197
1,3.0,554497.0,5,157422.0,1,12718.0,197
1,3.0,554497.0,5,157422.0,1,0.0,201
1,3.0,554497.0,5,157422.0,1,8.0,201
1,3.0,554497.0,5,157422.0,1,19226.0,201
1,3.0,554497.0,5,157422.0,1,19226.0,201
1,3.0,554497.0,5,157422.0,1,19226.0,201
1,3.0,554497.0,5,157422.0,1,19226.0,201
1,3.0,554497.0,5,157422.0,1,19226.0,201
1,3.0,554497.0,5,157422.0,1,19226.0,201
1,3.0,554497.0,5,157422.0,1,19226.0,201
1,3.0,554497.0,5,157422.0,1,19226.0,201
1,3.0,554497.0,5,157422.0,1,19226.0,201
1,3.0,554497.0,5,157422.0,1,19226.0,201
1,3.0,554497.0,5,157422.0,1,19226.0,201
1,3.0,554497.0,5,157422.0,1,12718.0,201
1,3.0,554497.0,5,157422.0,1,12718.0,201
1,3.0,554497.0,5,157422.0,1,12718.0,201
1,3.0,554497.0,5,157422.0,1,12718.0,201
1,3.0,554497.0,5,157422.0,1,19226.0,202
1,3.0,554497.0,5,157422.0,1,19226.0,202
1,3.0,554497.0,5,157422.0,1,19226.0,202
1,3.0,554497.0,5,157422.0,1,12718.0,202
1,3.0,554497.0,5,157422.0,1,12718.0,202
1,3.0,554497.0,5,157422.0,1,12718.0,202
1,3.0,554497.0,5,157422.0,1,12718.0,202
1,3.0,554497.0,5,157422.0,1,8.0,202
1,3.0,554497.0,5,157422.0,1,19226.0,202
1,3.0,554497.0,5,157422.0,1,19226.0,202
1,3.0,554497.0,5,157422.0,1,19226.0,202
1,3.0,554497.0,5,157422.0,1,19226.0,202
1,3.0,554497.0,5,157422.0,1,19226.0,202
1,3.0,554497.0,5,157422.0,1,19226.0,202
1,3.0,554497.0,5,157422.0,1,19226.0,202
1,3.0,554497.0,5,157422.0,1,19226.0,202
1,3.0,554497.0,5,157422.0,1,19226.0,203
1,3.0,554497.0,5,157422.0,1,19226.0,203
1,3.0,554497.0,5,157422.0,1,19226.0,203
1,3.0,554497.0,5,157422.0,1,4.0,203
1,3.0,554497.0,5,157422.0,1,19226.0,203
1,3.0,554497.0,5,157422.0,1,19226.0,203
1,3.0,554497.0,5,157422.0,1,19226.0,203
1,3.0,554497.0,5,157422.0,1,19226.0,203
1,3.0,554497.0,5,157422.0,1,19226.0,203
1,3.0,554497.0,5,157422.0,1,19226.0,203
1,3.0,554497.0,5,157422.0,1,19226.0,203
1,3.0,554497.0,5,157422.0,1,19226.0,203
1,3.0,554497.0,5,157422.0,1,19226.0,203
1,3.0,554497.0,5,157422.0,1,15822.0,203
1,3.0,554497.0,5,157422.0,1,15822.0,203
1,3.0,554497.0,5,157422.0,1,4.0,203
1,3.0,554497.0,5,157422.0,1,19226.0,204
1,3.0,554497.0,5,157422.0,1,19226.0,204
1,3.0,554497.0,5,157422.0,1,19226.0,204
1,3.0,554497.0,5,157422.0,1,19226.0,204
1,3.0,554497.0,5,157422.0,1,19226.0,204
1,3.0,554497.0,5,157422.0,1,19226.0,204
1,3.0,554497.0,5,157422.0,1,19226.0,204
1,3.0,554497.0,5,157422.0,1,19226.0,204
1,3.0,554497.0,5,157422.0,1,17526.0,204
1,3.0,554497.0,5,157422.0,1,17526.0,204
1,3.0,554497.0,5,157422.0,1,4.0,204
1,3.0,554497.0,5,157422.0,1,15822.0,204
1,3.0,554497.0,5,157422.0,1,19226.0,204
1,3.0,554497.0,5,157422.0,1,19226.0,204
1,3.0,554497.0,5,157422.0,1,19226.0,204
1,3.0,554497.0,5,157422.0,3,19210.0,208
1,3.0,554497.0,5,157422.0,1,4.0,208
1,3.0,554497.0,5,157422.0,1,51.0,208
1,3.0,554497.0,5,157422.0,1,42.0,208
1,3.0,554497.0,5,157422.0,1,754.0,208
1,3.0,554497.0,5,157422.0,1,1.0,208
1,3.0,554497.0,5,157422.0,1,19.0,208
1,3.0,554497.0,5,157422.0,1,4.0,208
3,12.0,665448.0,4,520848.0,0,3734.0,237
3,12.0,2351407.0,4,520848.0,0,7422.0,312
2,7.0,1680388.0,3,104542.0,4,20908.0,186
2,7.0,792792.0,3,104542.0,4,20908.0,320
2,9.0,1037970.0,5,500552.0,1,10011.0,187
2,9.0,1037970.0,5,500552.0,0,5006.0,187
2,19.0,4618.0,6,0.0,4,19946.0,189
1,19.0,182905.0,5,209379.0,1,19179.0,189
1,19.0,182905.0,5,209379.0,1,19179.0,189
1,19.0,182905.0,5,209379.0,1,19179.0,189
1,19.0,182905.0,5,209379.0,1,18844.0,189
1,19.0,182905.0,5,209379.0,1,18844.0,189
1,19.0,182905.0,5,209379.0,1,18844.0,189
1,19.0,182905.0,5,209379.0,1,19179.0,189
1,19.0,182905.0,5,209379.0,1,3.0,189
1,19.0,182905.0,5,209379.0,1,19179.0,189
1,19.0,182905.0,5,209379.0,1,19179.0,189
1,19.0,182905.0,5,209379.0,1,19179.0,189
1,19.0,182905.0,5,209379.0,1,19179.0,189
1,19.0,182905.0,5,209379.0,1,19179.0,189
1,19.0,182905.0,5,209379.0,1,19179.0,189
1,19.0,182905.0,5,209379.0,1,19179.0,190
1,19.0,182905.0,5,209379.0,1,19179.0,190
1,19.0,182905.0,5,209379.0,1,19179.0,190
1,19.0,182905.0,5,209379.0,1,19179.0,190
1,19.0,182905.0,5,209379.0,1,19179.0,190
1,19.0,182905.0,5,209379.0,1,19179.0,190
